date,latitude,longitude,depth,mag,id
20190706,35.9173333,-117.7255,9.54,3.37,ci37261988
20190706,35.9,-117.744,6.99,3.24,ci37261980
20190706,35.9025,-117.6808333,8.09,3.67,ci37221076
20190706,35.7051667,-117.5235,10.04,3.27,ci37221068
20190706,35.8696667,-117.7106667,5.8,3.68,ci38457719
20190706,35.775,-117.5638333,11.75,3.47,ci37220908
20190706,35.9273333,-117.7415,6.24,3.69,ci37220748
20190706,35.5768333,-117.4073333,3.6,3.6,ci37220612
20190706,35.7508333,-117.6025,6.81,3.35,ci37220604
20190706,35.8996667,-117.6963333,9.69,3.57,ci37220596
20190706,35.8895,-117.6785,8.96,3.08,ci37261964
20190706,35.911,-117.6881667,8.23,3.23,ci37261948
20190706,35.8958333,-117.707,6.16,3.44,ci37261900
20190706,35.9373333,-117.6741667,9.87,3.76,ci37261844
20190706,35.9035,-117.7001667,8.26,4.97,ci38457703
20190706,35.9101667,-117.739,10.71,3.79,ci37220316
20190706,35.894,-117.7383333,8.37,3.45,ci37220588
20190706,35.9036667,-117.7248333,6.5,3.79,ci37421773
20190706,35.6163333,-117.4436667,7.26,3.67,ci37261788
20190706,35.8261667,-117.6841667,7.08,3.83,ci38457695
20190706,35.5571667,-117.3851667,3.51,3.78,ci37220308
20190706,35.9058333,-117.7236667,6.2,3.68,ci37261620
20190706,35.9998333,-117.7223333,9.53,3.53,ci37261628
20190706,35.9108333,-117.7353333,7.04,3.55,ci37261564
20190706,35.9025,-117.69,0.5,3.98,ci37220300
20190706,35.9013333,-117.7486667,7.58,3.8,ci37261556
20190706,35.9011667,-117.7495,5.04,5.5,ci38457687
20190706,35.8868333,-117.7173333,7.32,3.32,ci37261540
20190706,35.902,-117.7436667,8.46,3.57,ci37220292
20190706,35.8941667,-117.7171667,5.11,3.34,ci37261516
20190706,35.6573333,-117.45,2.12,3.72,ci37220284
20190706,35.6805,-117.4703333,6.85,4.26,ci38457679
20190706,35.9111667,-117.7205,7.5,3.16,ci37261500
20190706,35.7036667,-117.5063333,11.11,3.52,ci37220276
20190706,35.8835,-117.7276667,7.51,3.46,ci37220268
20190706,35.9026667,-117.7426667,8.47,3.49,ci37220108
20190706,35.9186667,-117.7188333,3.32,3.47,ci38457671
20190706,35.8971667,-117.7305,9.84,3.29,ci37219948
20190706,35.9058333,-117.6941667,6.12,3.96,ci37219924
20190706,35.7821667,-117.5935,11.22,3.6,ci37261484
20190706,35.9135,-117.7276667,6.96,3.86,ci38457663
20190706,35.8685,-117.7276667,6.05,3.15,ci37261468
20190706,35.8865,-117.6938333,9.46,3.85,ci37219900
20190706,35.878,-117.7016667,4.58,3.86,ci38457655
20190706,35.866,-117.6848333,4.95,3.57,ci37219908
20190706,35.5688333,-117.3843333,7.95,3.46,ci37261436
20190706,35.758,-117.5613333,7.57,3.3,ci37219884
20190706,35.8751667,-117.73,6.96,3.57,ci37261284
20190706,35.9073333,-117.7048333,7.09,3.2,ci37261276
20190706,35.9065,-117.727,6,3.46,ci37261268
20190706,35.8923333,-117.722,7.87,3.98,ci38457639
20190706,35.8903333,-117.6816667,8.24,3.18,ci37261260
20190706,35.6398333,-117.4363333,3.31,3.14,ci37219876
20190706,35.7741667,-117.6118333,9.88,3.49,ci37219868
20190706,35.8776667,-117.6725,7.56,3.36,ci37261244
20190706,35.7801667,-117.6281667,5.74,3.42,ci37219860
20190706,35.9133333,-117.703,7.04,3.65,ci38457631
20190706,35.9028333,-117.7208333,8.24,3.24,ci37219852
20190706,35.9021667,-117.7426667,8.81,3.74,ci37421237
20190706,35.6136667,-117.433,9.8,3.84,ci37421221
20190706,35.7166667,-117.5515,10.52,3.69,ci37219844
20190706,35.6483333,-117.4673333,4.21,3.45,ci38457623
20190706,35.785,-117.605,9.3,3.26,ci37261204
20190706,35.9128333,-117.7123333,6.7,3.79,ci37219836
20190706,35.6591667,-117.5008333,4.84,3.47,ci37260924
20190706,35.8718333,-117.7013333,6.12,3.53,ci37219828
20190706,35.7326667,-117.5268333,2.63,3.63,ci37219820
20190706,35.903,-117.7371667,9.16,3.22,ci37260892
20190706,35.6625,-117.5445,3.18,3.85,ci37219812
20190706,35.9028333,-117.7338333,7.27,4.35,ci38457615
20190706,35.7175,-117.5576667,10.29,3.49,ci37260884
20190706,35.8838333,-117.69,7.5,3.35,ci37260876
20190706,35.614,-117.4453333,5.9,3.39,ci37219804
20190706,35.979,-117.7576667,6.52,3.67,ci37219796
20190706,35.7051667,-117.5565,9.09,3.42,ci37260868
20190706,35.6521667,-117.4668333,1.97,4.09,ci38457607
20190706,35.5806667,-117.3961667,13.22,3.52,ci37219788
20190706,35.9058333,-117.6573333,9.5,3.74,ci37219740
20190706,35.893,-117.7253333,6.89,3.29,ci37261164
20190706,35.904,-117.7033333,8.1,3.43,ci37260860
20190706,35.7661667,-117.5875,1.82,3.63,ci37219732
20190706,35.8976667,-117.705,7.43,4.02,ci37219724
20190706,35.8723333,-117.699,11.58,3.51,ci37260828
20190706,35.665,-117.424,0.78,3.19,ci37261156
20190706,35.726,-117.5613333,11.09,4.01,ci37219708
20190706,35.8933333,-117.7238333,9.89,3.8,ci37219716
20190706,35.624,-117.4861667,10.99,4.08,ci37219700
20190706,35.7148333,-117.5051667,1.74,4.13,ci37219692
20190706,35.9025,-117.7163333,8.47,3.9,ci37219684
20190706,35.8903333,-117.7303333,6.15,4.17,ci38457599
20190706,35.5985,-117.4145,6.69,3.68,ci37219676
20190706,35.8981667,-117.7263333,10.82,3.61,ci37219668
20190706,35.8708333,-117.6531667,8.18,3.32,ci37260804
20190706,35.8901667,-117.7121667,6.29,3.86,ci37219660
20190706,35.8883333,-117.6978333,8.93,3.97,ci37219652
20190706,35.7393333,-117.5488333,2.39,3.45,ci37260788
20190706,35.6596667,-117.4853333,5.2,3.62,ci37219644
20190706,35.8936667,-117.7216667,9.39,3.55,ci37219636
20190706,35.9068333,-117.704,8.84,3.9,ci37219628
20190706,35.8671667,-117.7223333,8.26,3.53,ci37219620
20190706,35.5566667,-117.3581667,8.71,4.49,ci38457591
20190706,35.8845,-117.7018333,6.05,3.56,ci37260620
20190706,35.8705,-117.6818333,5.35,3.57,ci37260612
20190706,35.9016667,-117.704,7.8,3.57,ci37219612
20190706,35.9028333,-117.7115,3.18,4.51,ci38457583
20190706,35.7325,-117.5088333,7.03,4.07,ci37219604
20190706,35.8656667,-117.6526667,15.11,4.01,ci38457575
20190706,35.6566667,-117.4465,2.23,4.02,ci37219596
20190706,35.9025,-117.7221667,4.76,4.19,ci38457559
20190706,35.8695,-117.6906667,2.66,3.98,ci37219588
20190706,35.8411667,-117.6598333,11.45,4.09,ci37219580
20190706,35.9106667,-117.7316667,8.16,4.09,ci38457551
20190706,35.8895,-117.6975,7.85,4.03,ci37219572
20190706,35.665,-117.4866667,5.51,3.92,ci37260500
20190706,35.8733333,-117.6578333,6.73,3.91,ci37260492
20190706,35.5303333,-117.4313333,3.83,4.57,ci37219564
20190706,35.9138333,-117.7258333,8,4.5,ci37219180
20190706,35.6105,-117.4176667,5.77,3.84,ci37260484
20190706,35.8875,-117.6495,10.86,4.09,ci37219556
20190706,35.8998333,-117.6955,6.89,3.57,ci37219548
20190706,35.6135,-117.4368333,6.11,3.76,ci37260476
20190706,35.8331667,-117.6451667,8.1,4.02,ci37219540
20190706,35.6543333,-117.478,1.75,3.98,ci37260460
20190706,35.8708333,-117.6655,8.06,3.67,ci37260468
20190706,35.8606667,-117.6708333,10.32,4.61,ci37219172
20190706,35.903,-117.6911667,7.01,3.91,ci37219524
20190706,35.87,-117.5695,10.81,3.92,ci37260452
20190706,35.8911667,-117.6755,7.42,4.07,ci37219516
20190706,35.9018333,-117.7273333,5.3,4.19,ci38457535
20190706,35.9013333,-117.7075,7.11,3.52,ci37260444
20190706,35.8876667,-117.7201667,7.95,3.91,ci37219508
20190706,35.8031667,-117.6178333,11.44,4.84,ci37219164
20190706,35.5685,-117.5165,10.82,4.22,ci37219476
20190706,35.8778333,-117.724,6.14,4,ci37260316
20190706,35.861,-117.6778333,6.82,4.52,ci37219468
20190706,35.8378333,-117.6406667,9.75,3.78,ci37260308
20190706,35.891,-117.7365,9.1,4.64,ci37219156
20190706,35.6166667,-117.4301667,9.35,4.73,ci37219500
20190706,35.6171667,-117.4275,8.45,4.46,ci37219492
20190706,35.748,-117.5456667,3.9,4.55,ci37219484
20190706,35.9216667,-117.729,8.17,4.64,ci38457519
20190706,35.5423333,-117.5053333,5.6,4.15,ci37260300
20190706,35.8306667,-117.6601667,5.86,4.33,ci37222204
20190706,35.9496667,-117.7376667,9.28,4.81,ci37222196
20190706,36.0068333,-117.8525,13.93,4.33,ci37222188
20190706,35.7695,-117.5993333,8,7.1,ci38457511
20190706,35.7453333,-117.5608333,6.5,4.14,ci37257780
20190706,35.7253333,-117.5535,0.88,4.97,ci38457487
20190706,42.6622,-111.4643,1.93,3.3,us70004bl6
20190706,35.7472,-117.5805,4.9,3.8,us70004bkq
20190706,35.7501667,-117.5841667,6.6,3.67,ci38456615
20190706,35.7281667,-117.5618333,3.13,3.5,ci38456351
20190707,35.6763333,-117.489,3.01,3.4,ci38480975
20190707,35.559,-117.3853333,9.93,3.45,ci38480967
20190707,35.8303333,-117.6686667,5.03,3.93,ci38480919
20190707,47.4218,-114.6488,5,3.1,us70004ecq
20190707,35.5453333,-117.4138333,4.91,3.13,ci38480631
20190707,35.6405,-117.5536667,7.09,3.38,ci38480559
20190707,35.683,-117.529,1.46,3.52,ci38480447
20190707,35.9458333,-117.6898333,2.42,3.79,ci38479967
20190707,35.777,-117.6046667,9.13,3.47,ci38479903
20190707,35.8136667,-117.5946667,9.67,3.13,ci38479783
20190707,35.9388333,-117.6996667,2.38,3.03,ci38479239
20190707,35.656,-117.5243333,10.94,3.14,ci38479143
20190707,35.6546667,-117.4721667,3.2,3.35,ci38478823
20190707,35.5975,-117.4283333,5.97,3.59,ci38478703
20190707,35.8885,-117.7326667,5.19,3.1,ci38478423
20190707,37.484,-118.75,10.59,3.3,nc73213416
20190707,35.9293333,-117.716,2.05,3.07,ci38478335
20190707,35.6698333,-117.5256667,4.79,3.05,ci38477415
20190707,35.87,-117.7021667,4.21,3.15,ci38477319
20190707,35.8225,-117.6583333,6.67,3.56,ci38477303
20190707,35.9136667,-117.7108333,2.37,3.6,ci38476855
20190707,35.6583333,-117.5846667,9.78,3.04,ci38476711
20190707,35.6456667,-117.4211667,4.7,3.33,ci38476671
20190707,35.895,-117.6926667,7,3.19,ci38476279
20190707,35.6448333,-117.4835,3.62,3.44,ci38475967
20190707,35.9166667,-117.7108333,1.96,3.2,ci38475551
20190707,35.5668333,-117.3513333,3.15,3.49,ci38475511
20190707,35.8056667,-117.594,10.06,4.15,ci38475431
20190707,35.7578333,-117.5943333,3.6,3.24,ci38475007
20190707,35.7951667,-117.622,6.59,3.39,ci38474959
20190707,35.658,-117.4678333,7.64,3.48,ci38474855
20190707,35.9141667,-117.7366667,2.23,3.47,ci38474687
20190707,35.7193333,-117.4961667,3.74,3.32,ci38474639
20190707,35.7493333,-117.55,11.08,3.45,ci38474415
20190707,35.9311667,-117.7033333,2.57,3.5,ci38474127
20190707,35.6718333,-117.5221667,9.4,3.11,ci38474119
20190707,35.6805,-117.4931667,1.31,3.38,ci38473983
20190707,35.9188333,-117.722,3.03,3.1,ci38473967
20190707,35.555,-117.3843333,1.03,3.33,ci38473831
20190707,36.086,-117.8508333,1.24,3.68,ci38473511
20190707,35.8241667,-117.6436667,9.15,3.11,ci38473223
20190707,35.6915,-117.5393333,9.6,3.45,ci38473135
20190707,35.7806667,-117.6438333,9.54,3.37,ci38473119
20190707,35.9121667,-117.706,2.53,3.17,ci38473063
20190707,35.6165,-117.4385,3.27,3.6,ci38473039
20190707,35.645,-117.4546667,2.98,3.43,ci38472895
20190707,35.6661667,-117.524,9.04,3.5,ci38472463
20190707,35.7681667,-117.5778333,10.57,4.52,ci38472279
20190707,35.6941667,-117.5271667,7.49,3.05,ci38471927
20190707,35.5816667,-117.6151667,10.83,3.32,ci38471687
20190707,35.8481667,-117.6965,7.47,3.11,ci37264612
20190707,35.8723333,-117.7165,7.66,3.3,ci38471103
20190707,35.749,-117.5956667,10.05,3.62,ci38470999
20190707,35.8056667,-117.6345,6.09,3.37,ci38470887
20190707,35.6035,-117.4668333,2.83,3.64,ci38470471
20190707,35.5993333,-117.4043333,7.31,3.48,ci38470439
20190707,35.7601667,-117.5621667,10.75,3.6,ci38470415
20190707,35.689,-117.536,6.88,3.29,ci38470159
20190707,35.9128333,-117.7343333,2.92,3.27,ci38470119
20190707,35.6695,-117.516,5.05,3.55,ci38469967
20190707,35.6505,-117.4513333,10.76,3.08,ci38469903
20190707,35.8283333,-117.6686667,5.01,3.47,ci38469775
20190708,35.6275,-117.429,4.42,3.31,ci38492831
20190708,36.0491667,-117.8463333,1.93,3.37,ci38492599
20190708,35.9275,-117.3133333,6.67,3.15,ci38492271
20190708,35.6716667,-117.4943333,2.49,3.23,ci38489903
20190708,35.7398333,-117.5641667,3.82,3.02,ci38489847
20190708,35.5548333,-117.3123333,7.71,3.81,ci38489751
20190708,35.6671667,-117.5003333,2.45,3.52,ci38489727
20190708,35.7418333,-117.5641667,9.35,3.03,ci38488975
20190708,35.6231667,-117.4311667,2.84,3.48,ci38488767
20190708,35.678,-117.5105,3.96,3.83,ci38488719
20190708,35.6588333,-117.4868333,5.08,3.26,ci38487839
20190708,35.5591667,-117.3918333,2.42,3.15,ci38487519
20190708,35.7151667,-117.57,6.51,3.1,ci38486831
20190708,35.6691667,-117.5251667,8.55,3.18,ci38486639
20190708,35.6258333,-117.4368333,10.09,3.47,ci38486591
20190708,35.9075,-117.7075,4.96,3.16,ci38486063
20190708,35.6541667,-117.4618333,9.63,3.5,ci38485391
20190708,36.1208333,-117.8578333,3.7,3.9,ci38484631
20190708,36.1568333,-117.8741667,2.62,3.55,ci38484311
20190708,35.5498333,-117.3768333,2.6,3.56,ci38484231
20190708,35.73,-117.5671667,7.37,3.1,ci38483983
20190708,35.9596667,-117.2778333,3.27,3.15,ci38483743
20190708,35.8758333,-117.7098333,8.65,3.49,ci38483591
20190708,35.9478333,-117.7221667,2.71,3.3,ci38483383
20190708,35.6768333,-117.5438333,4.93,3.22,ci38483327
20190708,35.874,-117.72,8.09,3.02,ci38483215
20190708,35.611,-117.3878333,3.63,3.15,ci38482775
20190708,35.6655,-117.5043333,8.39,3.07,ci38482375
20190708,41.1244,-116.5991,8.5,3.6,nn00692858
20190708,35.905,-117.6978333,9.03,3.5,ci37264764
20190708,36.1135,-117.8813333,4.96,3.76,ci38481735
20190708,35.8303333,-117.6645,5.84,3.12,ci38481167
20190709,35.8883333,-117.7018333,5.12,3.28,ci38507623
20190709,35.9016667,-117.7191667,2.65,3.11,ci38506343
20190709,35.7276667,-117.5421667,10.23,3.43,ci38505679
20190709,35.7021667,-117.4941667,10.52,3.55,ci38504647
20190709,35.8916667,-117.7076667,7.41,3.33,ci38504415
20190709,35.5748333,-117.3633333,3.67,3.49,ci38503631
20190709,35.83766667,-98.07916667,6.29,3.11,ok2019nilg
20190709,35.5478333,-117.3821667,3.12,3.42,ci38502215
20190709,35.6796667,-117.4865,2.7,3.03,ci37265404
20190709,35.6743333,-117.483,2.71,3.47,ci38501895
20190709,35.6838333,-117.543,4.99,3.11,ci38500391
20190709,35.9543333,-117.677,2.03,3.54,ci38500135
20190709,35.88,-117.6865,3.82,3.14,ci38499303
20190709,35.6626667,-117.5416667,8.83,3.21,ci38499159
20190709,36.0248333,-117.8685,1.7,3.21,ci38498647
20190709,35.7818333,-117.6143333,9.2,3.58,ci38498615
20190709,35.899,-117.6723333,8.4,3.1,ci38497719
20190709,35.8953333,-117.6843333,3.19,3.06,ci38497239
20190709,35.9235,-117.4551667,7.05,3.56,ci38495767
20190709,35.8636667,-117.6931667,8.49,3.06,ci38493743
20190709,36.1328333,-117.8446667,5.14,3.01,ci37265084
20190709,35.6795,-117.5111667,5.07,3.22,ci38493191
20190710,35.6725,-117.4895,4.26,3.62,ci38525047
20190710,35.618,-117.4398333,6.78,3.29,ci38524935
20190710,35.956,-117.2813333,4.8,3.01,ci38524831
20190710,36.1713333,-117.8856667,2.05,3.66,ci37265580
20190710,36.1731667,-117.8835,0.98,3.87,ci38523943
20190710,35.5731667,-117.5211667,10.07,3.09,ci38523567
20190710,35.6648333,-117.5246667,9.15,4.17,ci38522647
20190710,43.8278,-105.2953,0,3.5,us70004h74
20190710,35.3471667,-117.9216667,3.76,3.16,ci37248948
20190710,36.1225,-117.83,2.77,3.25,ci38522055
20190710,36.0555,-117.8541667,7.75,3.51,ci37265572
20190710,36.1695,-117.875,2.28,3.7,ci38521815
20190710,36.1658333,-117.8821667,1.17,4.09,ci38521799
20190710,35.9846667,-117.7806667,7.46,3.24,ci38521047
20190710,35.826,-117.6506667,3.28,3.49,ci38519951
20190710,35.6696667,-117.5126667,8.71,3.21,ci38519287
20190710,35.877,-117.6816667,4.86,3.56,ci38519231
20190710,35.8798333,-117.681,4.76,3.33,ci38519223
20190710,36.046,-117.86,1.82,3.52,ci38519135
20190710,35.7668333,-117.5575,9.71,3.27,ci38518287
20190710,35.643,-117.4868333,3.84,3.43,ci38518087
20190710,35.7236667,-117.5323333,9.24,3.2,ci38517847
20190710,36.0536667,-117.8496667,2.02,3.05,ci38517703
20190710,36.0495,-117.8566667,1.91,4.13,ci38517471
20190710,35.8758333,-117.7076667,5.02,3.81,ci38517119
20190710,35.865,-117.6868333,2.94,3.45,ci38516463
20190710,36.0306667,-117.7613333,3.6,3.16,ci38515863
20190710,35.6626667,-117.4983333,4.33,3.25,ci38515519
20190710,35.9405,-117.7211667,2.6,3.08,ci38514151
20190710,36.0561667,-117.849,1.87,3.69,ci38513943
20190710,35.9431667,-117.6816667,3.63,3.06,ci38512103
20190710,35.6426667,-117.4493333,10.61,3.61,ci38511719
20190710,35.9015,-117.6901667,2.4,3.96,ci38510319
20190710,36.0571667,-117.8471667,1.69,4.07,ci38509663
20190711,35.9466667,-117.6986667,4.78,3.64,ci38539039
20190711,35.5395,-117.3863333,5,3.46,ci38539031
20190711,35.9501667,-117.7031667,4.32,4.13,ci38538991
20190711,35.9588333,-117.4801667,1.86,3.1,ci38535183
20190711,35.7031667,-117.5061667,2.44,3.53,ci38534735
20190711,36.1823333,-117.884,1.03,3.72,ci38534591
20190711,36.1828333,-117.8811667,1.56,3.31,ci38534415
20190711,36.1561667,-117.8763333,2.4,3.87,ci38534255
20190711,35.8161667,-117.6438333,6.32,3.11,ci38532975
20190711,35.9405,-117.3803333,2.01,3.52,ci38532487
20190711,36.0833333,-117.8778333,1.56,3,ci38532479
20190711,35.6178333,-117.4196667,4.77,3.53,ci38532079
20190711,36.155,-117.8803333,1.43,3.17,ci38531903
20190711,35.9421667,-117.3775,1.69,3.67,ci38531775
20190711,36.0438333,-117.7228333,1.52,3.55,ci38531663
20190711,36.047,-117.717,1.39,3.13,ci38531503
20190711,36.0461667,-117.7185,1.13,3.48,ci38531487
20190711,35.8946667,-117.7048333,8.44,3.34,ci38530495
20190711,35.6608333,-117.4673333,5.58,3.37,ci38530047
20190711,36.1796667,-117.8845,1.98,3.53,ci38529711
20190711,36.1796667,-117.8833333,1.51,4.02,ci38529591
20190711,35.954,-117.2805,4.83,3.55,ci38528383
20190711,35.956,-117.2796667,4.61,3.57,ci38528167
20190711,36.059,-117.8478333,2.02,3.45,ci38527943
20190711,36.056,-117.8483333,2.11,4.3,ci38527863
20190711,35.9413333,-117.7201667,2.47,3.51,ci38526799
20190711,36.033,-117.8546667,2.2,3.16,ci38525895
20190711,36.0455,-117.7245,1.37,3.21,ci38525495
20190711,36.1781667,-117.8776667,2.28,3.07,ci38525479
20190711,35.8853333,-117.7173333,3.59,3.01,ci38525407
20190711,36.1791667,-117.885,0.84,3.45,ci38525247
20190711,36.1533333,-117.8758333,2.16,4.37,ci38525215
20190711,36.1765,-117.8836667,0.94,4.52,ci38525207
20190711,36.175,-117.8811667,1.67,3.05,ci38525143
20190712,35.6856667,-117.5218333,8.09,3.18,ci38553255
20190712,35.6391667,-117.583,9.84,3.15,ci37266372
20190712,35.6285,-117.5976667,9.64,3.49,ci37266364
20190712,35.6368333,-117.5861667,9.44,4.9,ci38548295
20190712,47.8645,-122.029,31.01,3.45,uw61535367
20190712,47.87283333,-122.0163333,28.82,4.58,uw61535372
20190712,35.5488333,-117.3748333,4.83,3.03,ci38544311
20190712,36.183,-117.8856667,2.03,3.24,ci38541743
20190712,35.8876667,-117.7236667,4.95,3.21,ci38541391
20190712,35.9393333,-117.3786667,1.93,3.94,ci38541359
20190712,35.8681667,-117.7046667,5.57,3.05,ci38541351
20190712,36.1815,-117.8845,1.62,3.65,ci38540647
20190712,35.9453333,-117.3726667,2.74,3.21,ci38539215
20190713,35.9363333,-117.6963333,3.53,3.24,ci38561855
20190713,35.6865,-117.5435,5.39,3.49,ci38561839
20190713,35.5243333,-117.38,8.43,3.08,ci38561631
20190713,35.6941667,-117.535,9.21,3.34,ci38560831
20190713,47.1679,-76.326,15.24,3.7,us70004jmv
20190713,35.6083333,-117.4166667,8.67,3.2,ci38559367
20190713,35.917,-117.6705,3.55,3.17,ci38559263
20190713,35.9275,-117.694,4.54,3.08,ci38558607
20190713,35.6348333,-117.429,4.72,3.16,ci38558295
20190713,35.9421667,-117.3736667,3.07,3.83,ci38557895
20190713,35.7518333,-117.5673333,8.8,3.28,ci38553919
20190714,35.5941667,-117.3811667,6.15,3.41,ci38569055
20190714,36.1048333,-117.8811667,0.95,3.36,ci38568511
20190714,35.7641667,-117.579,6.24,3.14,ci38568471
20190714,35.5935,-117.3866667,6.58,3.05,ci38566311
20190714,35.3358333,-117.9136667,6.32,3.1,ci38565815
20190714,35.6613333,-117.4911667,2.5,3.1,ci38565791
20190714,36.1958333,-117.8928333,1.21,3.26,ci38565431
20190714,35.8868333,-117.72,4.67,3.36,ci38564031
20190714,35.9781667,-117.668,3.02,3.4,ci38564023
20190714,35.9751667,-117.6688333,3.05,3.09,ci38563839
20190714,45.9495,-111.2715,6.31,4,us70004jv8
20190715,35.6786667,-117.5061667,9.27,3.69,ci38576311
20190715,35.6723333,-117.5231667,8.25,3.22,ci38576223
20190715,37.2723333,-121.6455,6.83,3.3,nc73224146
20190715,35.9055,-117.692,2.73,3.05,ci38575455
20190715,35.67,-117.4143333,8.4,3.61,ci38574407
20190715,36.056,-117.8506667,2.26,4.21,ci38572055
20190715,35.371,-117.8423333,3.58,3.33,ci38571423
20190715,35.6176667,-117.6,8.65,3.07,ci38570919
20190715,35.6643333,-117.5035,9.24,3.64,ci38570271
20190716,35.8793333,-117.6918333,7.52,3.05,ci38583551
20190716,37.8186667,-121.7603333,11.71,3.2,nc73225436
20190716,35.677,-117.5141667,7.46,3.54,ci37421757
20190716,35.7845,-117.6155,3.7,4.47,ci38583335
20190716,37.8186667,-121.7568333,12.38,4.31,nc73225421
20190716,35.987,-117.4126667,1.25,3.46,ci38581455
20190716,35.6586667,-117.4726667,4.71,3.2,ci38580911
20190716,35.599,-117.371,5.7,3.48,ci38580111
20190716,35.7928333,-117.6235,3.05,3.55,ci38578567
20190716,35.876,-117.6795,4.54,3,us70004l6w
20190716,35.852,-117.6751667,8.14,3.21,ci38578055
20190716,35.6323333,-117.4316667,5.07,3.8,ci38577831
20190716,35.8691667,-117.7015,7.79,3.05,ci38577799
20190716,35.9461667,-117.7015,3.14,3.13,ci38577303
20190717,35.371,-117.8425,2.87,3.24,ci38591911
20190717,35.6455,-117.447,4.92,3.35,ci38591663
20190717,36.1158333,-117.8385,2.5,3.87,ci38591583
20190717,35.9035,-117.6946667,2.47,3.36,ci38590983
20190717,35.6498333,-117.4608333,2.46,3.61,ci38590903
20190717,43.3986,-105.1236,0,3.3,us70004m9p
20190717,35.8975,-117.7186667,7.75,3.07,ci37421821
20190717,35.895,-117.7208333,7.96,3.31,ci38589319
20190717,35.8963333,-117.7186667,8.21,3,ci38589287
20190717,35.6823333,-117.4718333,6.01,3.08,ci38589175
20190717,35.9271667,-117.6813333,3.01,3.04,ci38588455
20190717,35.857,-117.6848333,4.41,3.11,ci38586063
20190717,36.1188333,-117.89,4,3.48,ci38585311
20190717,36.118,-117.8846667,4.97,3.1,ci38585303
20190717,36.1153333,-117.8835,4.55,3.22,ci38585063
20190717,36.1195,-117.8871667,4.84,3.07,ci38585055
20190717,36.1168333,-117.8923333,7.19,3.3,ci37267164
20190717,36.1166667,-117.8848333,4.93,4.36,ci38585023
20190717,35.6233333,-117.4746667,8.39,3.11,ci38584855
20190717,35.6208333,-117.4345,7.92,3.32,ci38584607
20190718,35.7843333,-117.6241667,5.89,3.65,ci38599327
20190718,36.1075,-117.8916667,4.13,3.05,ci38595071
20190718,36.1156667,-117.8881667,3.78,3.31,ci38594383
20190718,36.1148333,-117.8828333,5.06,3.36,ci38594055
20190718,36.1091667,-117.8831667,5.11,3.34,ci38593567
20190718,36.1136667,-117.8848333,2.69,3.42,ci38593559
20190718,36.1123333,-117.8886667,2.7,4.64,ci38593535
20190718,35.616,-117.456,10.39,3.24,ci38593247
20190718,35.7528333,-117.5778333,6.84,3.34,ci38593087
20190719,35.652,-117.4918333,8.72,3.47,ci38606951
20190719,43.5202,-105.4864,0,3,us60004vy6
20190719,31.9026,-114.5254,10,3,us70004p8r
20190719,33.4528333,-116.5763333,10.8,3.59,ci38605615
20190719,31.6139,-114.4693,10,3.4,us70004p71
20190719,31.6686,-114.4434,10,3.1,us70004p5z
20190719,31.7154,-114.5476,10,3.4,us70004p6m
20190719,35.715,-117.495,4.61,3.51,ci38605023
20190719,36.1106667,-117.8395,1.84,3.43,ci38604199
20190719,35.8938333,-117.6845,2.61,3.47,ci38603967
20190719,35.6238333,-117.5738333,7.94,3.23,ci38603871
20190719,35.585,-117.3578333,4.56,3.65,ci38603223
20190719,36.0743333,-117.8486667,2.09,3.06,ci38602799
20190719,36.1226667,-117.8261667,2.61,3.34,ci38600815
20190719,33.3098333,-116.2568333,11.54,3.15,ci38600223
20190719,35.9136667,-117.4365,0.98,3.12,ci38600023
20190719,35.6496667,-117.4655,2.34,3.16,ci38599935
20190720,35.7678333,-117.5888333,5.02,3.31,ci38613175
20190720,35.6036667,-117.4066667,7.55,3.08,ci38613055
20190720,35.874,-117.7076667,8.97,3.54,ci38612295
20190720,33.3113333,-116.2551667,11.65,3.14,ci38612127
20190720,35.9506667,-117.7043333,2.95,3.38,ci38612055
20190720,38.7908333,-122.7705,3.21,3.19,nc73229896
20190720,35.883,-117.6846667,5.13,3.67,ci38607695
20190721,35.6985,-117.5431667,10.06,3.01,ci38618447
20190721,35.6561667,-117.5133333,9.98,3.14,ci38616919
20190721,35.6078333,-117.4756667,8.48,3.21,ci38616607
20190721,35.7788333,-117.6176667,8.45,3.03,ci38615791
20190721,35.6455,-117.5035,4.89,3.35,ci38615255
20190721,35.6725,-117.4665,8.75,3.18,ci38614479
20190721,35.9128333,-117.7345,2.73,3.36,ci38614407
20190721,32.2998352,-115.3243332,16.73,3.59,ci38614159
20190722,35.6425,-117.4436667,3.69,3.02,ci38625775
20190722,35.8518333,-117.6615,5.41,3.09,ci38625223
20190722,33.9958333,-116.0445,7.88,4.2,ci38624623
20190722,35.9571667,-117.7136667,3.13,3.13,ci38622679
20190723,35.8891667,-117.7131667,8.93,3.65,ci38632759
20190723,35.625,-117.4266667,5.51,4.15,ci38628799
20190723,35.7456667,-117.558,5.46,3.88,ci38627095
20190724,35.81516667,-98.09283333,7,3.16,ok2019okna
20190724,36.1945,-117.8875,1.42,3.47,ci38638455
20190724,35.6068333,-117.6045,3.13,3.75,ci38636511
20190724,34.9908333,-116.461,1.75,3.03,ci38634911
